EPISODE 0: TOTAL REWARD: -240757.0, AVGWAITTIME: 59.17325540932593 
EPISODE 26: TOTAL REWARD: -241472.0, AVGWAITTIME: 58.055030281918114 
EPISODE 27: TOTAL REWARD: -239598.0, AVGWAITTIME: 60.88324012563898 
EPISODE 28: TOTAL REWARD: -239768.0, AVGWAITTIME: 57.600127101655865 
EPISODE 29: TOTAL REWARD: -240124.0, AVGWAITTIME: 57.86519888805331 
EPISODE 30: TOTAL REWARD: -241341.0, AVGWAITTIME: 58.04736351548505 
EPISODE 31: TOTAL REWARD: -240636.0, AVGWAITTIME: 57.243928730065726 
EPISODE 32: TOTAL REWARD: -239442.0, AVGWAITTIME: 57.91342606147122 
EPISODE 33: TOTAL REWARD: -239929.0, AVGWAITTIME: 56.58589881420635 
EPISODE 34: TOTAL REWARD: -239292.0, AVGWAITTIME: 59.266118150664894 
EPISODE 35: TOTAL REWARD: -241310.0, AVGWAITTIME: 59.82729838004028 
EPISODE 36: TOTAL REWARD: -239961.0, AVGWAITTIME: 57.32028908735878 
EPISODE 37: TOTAL REWARD: -240505.0, AVGWAITTIME: 58.957151696029364 
EPISODE 38: TOTAL REWARD: -241084.0, AVGWAITTIME: 58.74712625845788 
EPISODE 39: TOTAL REWARD: -239505.0, AVGWAITTIME: 57.97031919101348 
EPISODE 40: TOTAL REWARD: -241456.0, AVGWAITTIME: 58.977062586483264 
EPISODE 41: TOTAL REWARD: -239902.0, AVGWAITTIME: 57.48612005323899 
EPISODE 42: TOTAL REWARD: -241219.0, AVGWAITTIME: 56.673411506044125 
EPISODE 43: TOTAL REWARD: -240622.0, AVGWAITTIME: 58.2855553795326 
EPISODE 44: TOTAL REWARD: -238361.0, AVGWAITTIME: 59.72908271476093 
EPISODE 45: TOTAL REWARD: -240840.0, AVGWAITTIME: 59.915660453647206 
EPISODE 46: TOTAL REWARD: -238946.0, AVGWAITTIME: 58.301414214054084 
EPISODE 47: TOTAL REWARD: -240314.0, AVGWAITTIME: 59.9682404432844 
EPISODE 48: TOTAL REWARD: -241220.0, AVGWAITTIME: 59.12177387355436 
EPISODE 49: TOTAL REWARD: -240815.0, AVGWAITTIME: 57.342096612309575 
EPISODE 50: TOTAL REWARD: -240757.0, AVGWAITTIME: 59.17325540932593 
EPISODE 51: TOTAL REWARD: -240846.0, AVGWAITTIME: 58.507167736232084 
EPISODE 52: TOTAL REWARD: -239733.0, AVGWAITTIME: 58.58607792025825 
EPISODE 53: TOTAL REWARD: -239935.0, AVGWAITTIME: 59.351550515412875 
EPISODE 54: TOTAL REWARD: -240373.0, AVGWAITTIME: 59.53926085513935 
EPISODE 55: TOTAL REWARD: -240127.0, AVGWAITTIME: 59.459893687572844 
EPISODE 56: TOTAL REWARD: -239956.0, AVGWAITTIME: 57.85283008805341 
EPISODE 57: TOTAL REWARD: -240098.0, AVGWAITTIME: 59.38452473568593 
EPISODE 58: TOTAL REWARD: -241636.0, AVGWAITTIME: 59.53010097578595 
EPISODE 59: TOTAL REWARD: -239922.0, AVGWAITTIME: 58.10929268753617 
EPISODE 60: TOTAL REWARD: -239936.0, AVGWAITTIME: 60.448598925588755 
EPISODE 61: TOTAL REWARD: -241482.0, AVGWAITTIME: 59.232048711112064 
EPISODE 62: TOTAL REWARD: -240600.0, AVGWAITTIME: 56.55606144104477 
EPISODE 63: TOTAL REWARD: -239174.0, AVGWAITTIME: 59.202980278889044 
EPISODE 64: TOTAL REWARD: -241215.0, AVGWAITTIME: 58.622310288995045 
EPISODE 65: TOTAL REWARD: -240321.0, AVGWAITTIME: 58.70780813969243 
EPISODE 66: TOTAL REWARD: -240742.0, AVGWAITTIME: 59.27457330634398 
EPISODE 67: TOTAL REWARD: -239427.0, AVGWAITTIME: 60.225454071463425 
EPISODE 68: TOTAL REWARD: -239189.0, AVGWAITTIME: 59.29933190655656 
EPISODE 69: TOTAL REWARD: -238765.0, AVGWAITTIME: 59.483725436454414 
EPISODE 70: TOTAL REWARD: -240328.0, AVGWAITTIME: 57.81738508552295 
EPISODE 71: TOTAL REWARD: -240544.0, AVGWAITTIME: 59.23011937990871 
EPISODE 72: TOTAL REWARD: -239706.0, AVGWAITTIME: 59.75499644636643 
EPISODE 73: TOTAL REWARD: -240414.0, AVGWAITTIME: 60.04937755103746 
EPISODE 74: TOTAL REWARD: -240871.0, AVGWAITTIME: 59.4154658054114 
EPISODE 75: TOTAL REWARD: -241143.0, AVGWAITTIME: 60.826148760216945 
EPISODE 76: TOTAL REWARD: -241472.0, AVGWAITTIME: 58.055030281918114 
EPISODE 77: TOTAL REWARD: -239598.0, AVGWAITTIME: 60.88324012563898 
EPISODE 78: TOTAL REWARD: -239768.0, AVGWAITTIME: 57.600127101655865 
EPISODE 79: TOTAL REWARD: -240124.0, AVGWAITTIME: 57.86519888805331 
EPISODE 80: TOTAL REWARD: -241341.0, AVGWAITTIME: 58.04736351548505 
EPISODE 81: TOTAL REWARD: -240636.0, AVGWAITTIME: 57.243928730065726 
EPISODE 82: TOTAL REWARD: -239442.0, AVGWAITTIME: 57.91342606147122 
EPISODE 83: TOTAL REWARD: -239929.0, AVGWAITTIME: 56.58589881420635 
EPISODE 84: TOTAL REWARD: -239292.0, AVGWAITTIME: 59.266118150664894 
EPISODE 85: TOTAL REWARD: -241310.0, AVGWAITTIME: 59.82729838004028 
EPISODE 86: TOTAL REWARD: -239961.0, AVGWAITTIME: 57.32028908735878 
EPISODE 87: TOTAL REWARD: -240505.0, AVGWAITTIME: 58.957151696029364 
EPISODE 88: TOTAL REWARD: -241084.0, AVGWAITTIME: 58.74712625845788 
EPISODE 89: TOTAL REWARD: -239505.0, AVGWAITTIME: 57.97031919101348 
EPISODE 90: TOTAL REWARD: -241456.0, AVGWAITTIME: 58.977062586483264 
EPISODE 91: TOTAL REWARD: -239902.0, AVGWAITTIME: 57.48612005323899 
EPISODE 92: TOTAL REWARD: -241219.0, AVGWAITTIME: 56.673411506044125 
EPISODE 93: TOTAL REWARD: -240622.0, AVGWAITTIME: 58.2855553795326 
EPISODE 94: TOTAL REWARD: -238361.0, AVGWAITTIME: 59.72908271476093 
EPISODE 95: TOTAL REWARD: -240840.0, AVGWAITTIME: 59.915660453647206 
EPISODE 96: TOTAL REWARD: -238946.0, AVGWAITTIME: 58.301414214054084 
EPISODE 97: TOTAL REWARD: -240314.0, AVGWAITTIME: 59.9682404432844 
EPISODE 98: TOTAL REWARD: -241220.0, AVGWAITTIME: 59.12177387355436 
EPISODE 99: TOTAL REWARD: -240815.0, AVGWAITTIME: 57.342096612309575 
EPISODE 100: TOTAL REWARD: -240757.0, AVGWAITTIME: 59.17325540932593 
EPISODE 101: TOTAL REWARD: -240846.0, AVGWAITTIME: 58.507167736232084 
EPISODE 102: TOTAL REWARD: -239733.0, AVGWAITTIME: 58.58607792025825 
EPISODE 103: TOTAL REWARD: -239935.0, AVGWAITTIME: 59.351550515412875 
EPISODE 104: TOTAL REWARD: -240373.0, AVGWAITTIME: 59.53926085513935 
EPISODE 105: TOTAL REWARD: -240127.0, AVGWAITTIME: 59.459893687572844 
EPISODE 106: TOTAL REWARD: -239956.0, AVGWAITTIME: 57.85283008805341 
EPISODE 107: TOTAL REWARD: -240098.0, AVGWAITTIME: 59.38452473568593 
EPISODE 108: TOTAL REWARD: -241636.0, AVGWAITTIME: 59.53010097578595 
EPISODE 109: TOTAL REWARD: -239922.0, AVGWAITTIME: 58.10929268753617 
EPISODE 110: TOTAL REWARD: -239936.0, AVGWAITTIME: 60.448598925588755 
EPISODE 111: TOTAL REWARD: -241482.0, AVGWAITTIME: 59.232048711112064 
EPISODE 112: TOTAL REWARD: -240600.0, AVGWAITTIME: 56.55606144104477 
EPISODE 113: TOTAL REWARD: -239174.0, AVGWAITTIME: 59.202980278889044 
EPISODE 114: TOTAL REWARD: -241215.0, AVGWAITTIME: 58.622310288995045 
EPISODE 115: TOTAL REWARD: -240321.0, AVGWAITTIME: 58.70780813969243 
EPISODE 116: TOTAL REWARD: -240742.0, AVGWAITTIME: 59.27457330634398 
EPISODE 117: TOTAL REWARD: -239427.0, AVGWAITTIME: 60.225454071463425 
EPISODE 118: TOTAL REWARD: -239189.0, AVGWAITTIME: 59.29933190655656 
EPISODE 119: TOTAL REWARD: -238765.0, AVGWAITTIME: 59.483725436454414 
EPISODE 120: TOTAL REWARD: -240328.0, AVGWAITTIME: 57.81738508552295 
EPISODE 121: TOTAL REWARD: -240544.0, AVGWAITTIME: 59.23011937990871 
EPISODE 122: TOTAL REWARD: -239706.0, AVGWAITTIME: 59.75499644636643 
EPISODE 123: TOTAL REWARD: -240414.0, AVGWAITTIME: 60.04937755103746 
EPISODE 124: TOTAL REWARD: -240871.0, AVGWAITTIME: 59.4154658054114 
EPISODE 125: TOTAL REWARD: -241143.0, AVGWAITTIME: 60.826148760216945 
EPISODE 126: TOTAL REWARD: -241472.0, AVGWAITTIME: 58.055030281918114 
EPISODE 127: TOTAL REWARD: -239598.0, AVGWAITTIME: 60.88324012563898 
EPISODE 128: TOTAL REWARD: -239768.0, AVGWAITTIME: 57.600127101655865 
EPISODE 129: TOTAL REWARD: -240124.0, AVGWAITTIME: 57.86519888805331 
EPISODE 130: TOTAL REWARD: -241341.0, AVGWAITTIME: 58.04736351548505 
EPISODE 131: TOTAL REWARD: -240636.0, AVGWAITTIME: 57.243928730065726 
EPISODE 132: TOTAL REWARD: -239442.0, AVGWAITTIME: 57.91342606147122 
EPISODE 133: TOTAL REWARD: -239929.0, AVGWAITTIME: 56.58589881420635 
EPISODE 134: TOTAL REWARD: -239292.0, AVGWAITTIME: 59.266118150664894 
EPISODE 135: TOTAL REWARD: -241310.0, AVGWAITTIME: 59.82729838004028 
EPISODE 136: TOTAL REWARD: -239961.0, AVGWAITTIME: 57.32028908735878 
EPISODE 137: TOTAL REWARD: -240505.0, AVGWAITTIME: 58.957151696029364 
EPISODE 138: TOTAL REWARD: -241084.0, AVGWAITTIME: 58.74712625845788 
EPISODE 139: TOTAL REWARD: -239505.0, AVGWAITTIME: 57.97031919101348 
EPISODE 140: TOTAL REWARD: -241456.0, AVGWAITTIME: 58.977062586483264 
EPISODE 141: TOTAL REWARD: -239902.0, AVGWAITTIME: 57.48612005323899 
EPISODE 142: TOTAL REWARD: -241219.0, AVGWAITTIME: 56.673411506044125 
EPISODE 143: TOTAL REWARD: -240622.0, AVGWAITTIME: 58.2855553795326 
EPISODE 144: TOTAL REWARD: -238361.0, AVGWAITTIME: 59.72908271476093 
EPISODE 145: TOTAL REWARD: -240840.0, AVGWAITTIME: 59.915660453647206 
EPISODE 146: TOTAL REWARD: -238946.0, AVGWAITTIME: 58.301414214054084 
EPISODE 147: TOTAL REWARD: -240314.0, AVGWAITTIME: 59.9682404432844 
EPISODE 148: TOTAL REWARD: -241220.0, AVGWAITTIME: 59.12177387355436 
EPISODE 149: TOTAL REWARD: -240815.0, AVGWAITTIME: 57.342096612309575 
EPISODE 150: TOTAL REWARD: -240757.0, AVGWAITTIME: 59.17325540932593 
EPISODE 151: TOTAL REWARD: -240846.0, AVGWAITTIME: 58.507167736232084 
EPISODE 152: TOTAL REWARD: -239733.0, AVGWAITTIME: 58.58607792025825 
EPISODE 153: TOTAL REWARD: -239935.0, AVGWAITTIME: 59.351550515412875 
EPISODE 154: TOTAL REWARD: -240373.0, AVGWAITTIME: 59.53926085513935 
EPISODE 155: TOTAL REWARD: -240127.0, AVGWAITTIME: 59.459893687572844 
EPISODE 156: TOTAL REWARD: -239956.0, AVGWAITTIME: 57.85283008805341 
EPISODE 157: TOTAL REWARD: -240098.0, AVGWAITTIME: 59.38452473568593 
EPISODE 158: TOTAL REWARD: -241636.0, AVGWAITTIME: 59.53010097578595 
EPISODE 159: TOTAL REWARD: -239922.0, AVGWAITTIME: 58.10929268753617 
EPISODE 160: TOTAL REWARD: -239936.0, AVGWAITTIME: 60.448598925588755 
EPISODE 161: TOTAL REWARD: -241482.0, AVGWAITTIME: 59.232048711112064 
EPISODE 162: TOTAL REWARD: -240600.0, AVGWAITTIME: 56.55606144104477 
EPISODE 163: TOTAL REWARD: -239174.0, AVGWAITTIME: 59.202980278889044 
EPISODE 164: TOTAL REWARD: -241215.0, AVGWAITTIME: 58.622310288995045 
EPISODE 165: TOTAL REWARD: -240321.0, AVGWAITTIME: 58.70780813969243 
EPISODE 166: TOTAL REWARD: -240742.0, AVGWAITTIME: 59.27457330634398 
EPISODE 167: TOTAL REWARD: -239427.0, AVGWAITTIME: 60.225454071463425 
EPISODE 168: TOTAL REWARD: -239189.0, AVGWAITTIME: 59.29933190655656 
EPISODE 169: TOTAL REWARD: -238765.0, AVGWAITTIME: 59.483725436454414 
EPISODE 170: TOTAL REWARD: -240328.0, AVGWAITTIME: 57.81738508552295 
EPISODE 171: TOTAL REWARD: -240544.0, AVGWAITTIME: 59.23011937990871 
EPISODE 172: TOTAL REWARD: -239706.0, AVGWAITTIME: 59.75499644636643 
EPISODE 173: TOTAL REWARD: -240414.0, AVGWAITTIME: 60.04937755103746 
EPISODE 174: TOTAL REWARD: -240871.0, AVGWAITTIME: 59.4154658054114 
EPISODE 175: TOTAL REWARD: -241143.0, AVGWAITTIME: 60.826148760216945 
EPISODE 176: TOTAL REWARD: -241472.0, AVGWAITTIME: 58.055030281918114 
EPISODE 177: TOTAL REWARD: -239598.0, AVGWAITTIME: 60.88324012563898 
EPISODE 178: TOTAL REWARD: -239768.0, AVGWAITTIME: 57.600127101655865 
EPISODE 179: TOTAL REWARD: -240124.0, AVGWAITTIME: 57.86519888805331 
EPISODE 180: TOTAL REWARD: -241341.0, AVGWAITTIME: 58.04736351548505 
EPISODE 181: TOTAL REWARD: -240636.0, AVGWAITTIME: 57.243928730065726 
EPISODE 182: TOTAL REWARD: -239442.0, AVGWAITTIME: 57.91342606147122 
EPISODE 183: TOTAL REWARD: -239929.0, AVGWAITTIME: 56.58589881420635 
EPISODE 184: TOTAL REWARD: -239292.0, AVGWAITTIME: 59.266118150664894 
EPISODE 185: TOTAL REWARD: -241310.0, AVGWAITTIME: 59.82729838004028 
EPISODE 186: TOTAL REWARD: -239961.0, AVGWAITTIME: 57.32028908735878 
EPISODE 187: TOTAL REWARD: -240505.0, AVGWAITTIME: 58.957151696029364 
EPISODE 188: TOTAL REWARD: -241084.0, AVGWAITTIME: 58.74712625845788 
EPISODE 189: TOTAL REWARD: -239505.0, AVGWAITTIME: 57.97031919101348 
EPISODE 190: TOTAL REWARD: -241456.0, AVGWAITTIME: 58.977062586483264 
EPISODE 191: TOTAL REWARD: -239902.0, AVGWAITTIME: 57.48612005323899 
EPISODE 192: TOTAL REWARD: -241219.0, AVGWAITTIME: 56.673411506044125 
EPISODE 193: TOTAL REWARD: -240622.0, AVGWAITTIME: 58.2855553795326 
EPISODE 194: TOTAL REWARD: -238361.0, AVGWAITTIME: 59.72908271476093 
EPISODE 195: TOTAL REWARD: -240840.0, AVGWAITTIME: 59.915660453647206 
EPISODE 196: TOTAL REWARD: -238946.0, AVGWAITTIME: 58.301414214054084 
EPISODE 197: TOTAL REWARD: -240314.0, AVGWAITTIME: 59.9682404432844 
EPISODE 198: TOTAL REWARD: -241220.0, AVGWAITTIME: 59.12177387355436 
EPISODE 199: TOTAL REWARD: -240815.0, AVGWAITTIME: 57.342096612309575 
EPISODE 200: TOTAL REWARD: -240757.0, AVGWAITTIME: 59.17325540932593 
EPISODE 201: TOTAL REWARD: -240846.0, AVGWAITTIME: 58.507167736232084 
EPISODE 202: TOTAL REWARD: -239733.0, AVGWAITTIME: 58.58607792025825 
EPISODE 203: TOTAL REWARD: -239935.0, AVGWAITTIME: 59.351550515412875 
EPISODE 204: TOTAL REWARD: -240373.0, AVGWAITTIME: 59.53926085513935 
EPISODE 205: TOTAL REWARD: -240127.0, AVGWAITTIME: 59.459893687572844 
EPISODE 206: TOTAL REWARD: -239956.0, AVGWAITTIME: 57.85283008805341 
EPISODE 207: TOTAL REWARD: -240098.0, AVGWAITTIME: 59.38452473568593 
EPISODE 208: TOTAL REWARD: -241636.0, AVGWAITTIME: 59.53010097578595 
EPISODE 209: TOTAL REWARD: -239922.0, AVGWAITTIME: 58.10929268753617 
EPISODE 210: TOTAL REWARD: -239936.0, AVGWAITTIME: 60.448598925588755 
EPISODE 211: TOTAL REWARD: -241482.0, AVGWAITTIME: 59.232048711112064 
EPISODE 212: TOTAL REWARD: -240600.0, AVGWAITTIME: 56.55606144104477 
EPISODE 213: TOTAL REWARD: -239174.0, AVGWAITTIME: 59.202980278889044 
EPISODE 214: TOTAL REWARD: -241215.0, AVGWAITTIME: 58.622310288995045 
EPISODE 215: TOTAL REWARD: -240321.0, AVGWAITTIME: 58.70780813969243 
EPISODE 216: TOTAL REWARD: -240742.0, AVGWAITTIME: 59.27457330634398 
EPISODE 217: TOTAL REWARD: -239427.0, AVGWAITTIME: 60.225454071463425 
EPISODE 218: TOTAL REWARD: -239189.0, AVGWAITTIME: 59.29933190655656 
EPISODE 219: TOTAL REWARD: -238765.0, AVGWAITTIME: 59.483725436454414 
EPISODE 220: TOTAL REWARD: -240328.0, AVGWAITTIME: 57.81738508552295 
EPISODE 221: TOTAL REWARD: -240544.0, AVGWAITTIME: 59.23011937990871 
EPISODE 222: TOTAL REWARD: -239706.0, AVGWAITTIME: 59.75499644636643 
EPISODE 223: TOTAL REWARD: -240414.0, AVGWAITTIME: 60.04937755103746 
EPISODE 224: TOTAL REWARD: -240871.0, AVGWAITTIME: 59.4154658054114 
EPISODE 225: TOTAL REWARD: -241143.0, AVGWAITTIME: 60.826148760216945 
EPISODE 226: TOTAL REWARD: -241472.0, AVGWAITTIME: 58.055030281918114 
EPISODE 227: TOTAL REWARD: -239598.0, AVGWAITTIME: 60.88324012563898 
EPISODE 228: TOTAL REWARD: -239768.0, AVGWAITTIME: 57.600127101655865 
EPISODE 229: TOTAL REWARD: -240124.0, AVGWAITTIME: 57.86519888805331 
EPISODE 230: TOTAL REWARD: -241341.0, AVGWAITTIME: 58.04736351548505 
EPISODE 231: TOTAL REWARD: -240636.0, AVGWAITTIME: 57.243928730065726 
EPISODE 232: TOTAL REWARD: -239442.0, AVGWAITTIME: 57.91342606147122 
EPISODE 233: TOTAL REWARD: -239929.0, AVGWAITTIME: 56.58589881420635 
EPISODE 234: TOTAL REWARD: -239292.0, AVGWAITTIME: 59.266118150664894 
EPISODE 235: TOTAL REWARD: -241310.0, AVGWAITTIME: 59.82729838004028 
EPISODE 236: TOTAL REWARD: -239961.0, AVGWAITTIME: 57.32028908735878 
EPISODE 237: TOTAL REWARD: -240505.0, AVGWAITTIME: 58.957151696029364 
EPISODE 238: TOTAL REWARD: -241084.0, AVGWAITTIME: 58.74712625845788 
EPISODE 239: TOTAL REWARD: -239505.0, AVGWAITTIME: 57.97031919101348 
EPISODE 240: TOTAL REWARD: -241456.0, AVGWAITTIME: 58.977062586483264 
EPISODE 241: TOTAL REWARD: -239902.0, AVGWAITTIME: 57.48612005323899 
EPISODE 242: TOTAL REWARD: -241219.0, AVGWAITTIME: 56.673411506044125 
EPISODE 243: TOTAL REWARD: -240622.0, AVGWAITTIME: 58.2855553795326 
EPISODE 244: TOTAL REWARD: -238361.0, AVGWAITTIME: 59.72908271476093 
EPISODE 245: TOTAL REWARD: -240840.0, AVGWAITTIME: 59.915660453647206 
EPISODE 246: TOTAL REWARD: -238946.0, AVGWAITTIME: 58.301414214054084 
EPISODE 247: TOTAL REWARD: -240314.0, AVGWAITTIME: 59.9682404432844 
EPISODE 248: TOTAL REWARD: -241220.0, AVGWAITTIME: 59.12177387355436 
EPISODE 249: TOTAL REWARD: -240815.0, AVGWAITTIME: 57.342096612309575 
EPISODE 250: TOTAL REWARD: -240757.0, AVGWAITTIME: 59.17325540932593 
EPISODE 251: TOTAL REWARD: -240846.0, AVGWAITTIME: 58.507167736232084 
EPISODE 252: TOTAL REWARD: -239733.0, AVGWAITTIME: 58.58607792025825 
EPISODE 253: TOTAL REWARD: -239935.0, AVGWAITTIME: 59.351550515412875 
EPISODE 254: TOTAL REWARD: -240373.0, AVGWAITTIME: 59.53926085513935 
EPISODE 255: TOTAL REWARD: -240127.0, AVGWAITTIME: 59.459893687572844 
EPISODE 256: TOTAL REWARD: -239956.0, AVGWAITTIME: 57.85283008805341 
EPISODE 257: TOTAL REWARD: -240098.0, AVGWAITTIME: 59.38452473568593 
EPISODE 258: TOTAL REWARD: -241636.0, AVGWAITTIME: 59.53010097578595 
EPISODE 259: TOTAL REWARD: -239922.0, AVGWAITTIME: 58.10929268753617 
EPISODE 260: TOTAL REWARD: -239936.0, AVGWAITTIME: 60.448598925588755 
EPISODE 261: TOTAL REWARD: -241482.0, AVGWAITTIME: 59.232048711112064 
EPISODE 262: TOTAL REWARD: -240600.0, AVGWAITTIME: 56.55606144104477 
EPISODE 263: TOTAL REWARD: -239174.0, AVGWAITTIME: 59.202980278889044 
EPISODE 264: TOTAL REWARD: -241215.0, AVGWAITTIME: 58.622310288995045 
EPISODE 265: TOTAL REWARD: -240321.0, AVGWAITTIME: 58.70780813969243 
EPISODE 266: TOTAL REWARD: -240742.0, AVGWAITTIME: 59.27457330634398 
EPISODE 267: TOTAL REWARD: -239427.0, AVGWAITTIME: 60.225454071463425 
EPISODE 268: TOTAL REWARD: -239189.0, AVGWAITTIME: 59.29933190655656 
EPISODE 269: TOTAL REWARD: -238765.0, AVGWAITTIME: 59.483725436454414 
EPISODE 270: TOTAL REWARD: -240328.0, AVGWAITTIME: 57.81738508552295 
EPISODE 271: TOTAL REWARD: -240544.0, AVGWAITTIME: 59.23011937990871 
EPISODE 272: TOTAL REWARD: -239706.0, AVGWAITTIME: 59.75499644636643 
EPISODE 273: TOTAL REWARD: -240414.0, AVGWAITTIME: 60.04937755103746 
EPISODE 274: TOTAL REWARD: -240871.0, AVGWAITTIME: 59.4154658054114 
EPISODE 275: TOTAL REWARD: -241143.0, AVGWAITTIME: 60.826148760216945 
EPISODE 276: TOTAL REWARD: -241472.0, AVGWAITTIME: 58.055030281918114 
EPISODE 277: TOTAL REWARD: -239598.0, AVGWAITTIME: 60.88324012563898 
EPISODE 278: TOTAL REWARD: -239768.0, AVGWAITTIME: 57.600127101655865 
EPISODE 279: TOTAL REWARD: -240124.0, AVGWAITTIME: 57.86519888805331 
EPISODE 280: TOTAL REWARD: -241341.0, AVGWAITTIME: 58.04736351548505 
EPISODE 281: TOTAL REWARD: -240636.0, AVGWAITTIME: 57.243928730065726 
EPISODE 282: TOTAL REWARD: -239442.0, AVGWAITTIME: 57.91342606147122 
EPISODE 283: TOTAL REWARD: -239929.0, AVGWAITTIME: 56.58589881420635 
EPISODE 284: TOTAL REWARD: -239292.0, AVGWAITTIME: 59.266118150664894 
EPISODE 285: TOTAL REWARD: -241310.0, AVGWAITTIME: 59.82729838004028 
EPISODE 286: TOTAL REWARD: -239961.0, AVGWAITTIME: 57.32028908735878 
EPISODE 287: TOTAL REWARD: -240505.0, AVGWAITTIME: 58.957151696029364 
EPISODE 288: TOTAL REWARD: -241084.0, AVGWAITTIME: 58.74712625845788 
EPISODE 289: TOTAL REWARD: -239505.0, AVGWAITTIME: 57.97031919101348 
EPISODE 290: TOTAL REWARD: -241456.0, AVGWAITTIME: 58.977062586483264 
EPISODE 291: TOTAL REWARD: -239902.0, AVGWAITTIME: 57.48612005323899 
EPISODE 292: TOTAL REWARD: -241219.0, AVGWAITTIME: 56.673411506044125 
EPISODE 293: TOTAL REWARD: -240622.0, AVGWAITTIME: 58.2855553795326 
EPISODE 294: TOTAL REWARD: -238361.0, AVGWAITTIME: 59.72908271476093 
EPISODE 295: TOTAL REWARD: -240840.0, AVGWAITTIME: 59.915660453647206 
EPISODE 296: TOTAL REWARD: -238946.0, AVGWAITTIME: 58.301414214054084 
EPISODE 297: TOTAL REWARD: -240314.0, AVGWAITTIME: 59.9682404432844 
EPISODE 298: TOTAL REWARD: -241220.0, AVGWAITTIME: 59.12177387355436 
EPISODE 299: TOTAL REWARD: -240815.0, AVGWAITTIME: 57.342096612309575 
EPISODE 300: TOTAL REWARD: -240757.0, AVGWAITTIME: 59.17325540932593 
EPISODE 301: TOTAL REWARD: -240846.0, AVGWAITTIME: 58.507167736232084 
EPISODE 302: TOTAL REWARD: -239733.0, AVGWAITTIME: 58.58607792025825 
EPISODE 303: TOTAL REWARD: -239935.0, AVGWAITTIME: 59.351550515412875 
EPISODE 304: TOTAL REWARD: -240373.0, AVGWAITTIME: 59.53926085513935 
EPISODE 305: TOTAL REWARD: -240127.0, AVGWAITTIME: 59.459893687572844 
EPISODE 306: TOTAL REWARD: -239956.0, AVGWAITTIME: 57.85283008805341 
EPISODE 307: TOTAL REWARD: -240098.0, AVGWAITTIME: 59.38452473568593 
EPISODE 308: TOTAL REWARD: -241636.0, AVGWAITTIME: 59.53010097578595 
EPISODE 309: TOTAL REWARD: -239922.0, AVGWAITTIME: 58.10929268753617 
EPISODE 310: TOTAL REWARD: -239936.0, AVGWAITTIME: 60.448598925588755 
EPISODE 311: TOTAL REWARD: -241482.0, AVGWAITTIME: 59.232048711112064 
EPISODE 312: TOTAL REWARD: -240600.0, AVGWAITTIME: 56.55606144104477 
EPISODE 313: TOTAL REWARD: -239174.0, AVGWAITTIME: 59.202980278889044 
EPISODE 314: TOTAL REWARD: -241215.0, AVGWAITTIME: 58.622310288995045 
EPISODE 315: TOTAL REWARD: -240321.0, AVGWAITTIME: 58.70780813969243 
EPISODE 316: TOTAL REWARD: -240742.0, AVGWAITTIME: 59.27457330634398 
