EPISODE 318: TOTAL REWARD: -344050.0, AVGWAITTIME: 84.12089689995567 
EPISODE 319: TOTAL REWARD: -344167.0, AVGWAITTIME: 84.78983385182431 
EPISODE 320: TOTAL REWARD: -344764.0, AVGWAITTIME: 85.94357608275537 
EPISODE 321: TOTAL REWARD: -344367.0, AVGWAITTIME: 86.42187705167709 
EPISODE 322: TOTAL REWARD: -344476.0, AVGWAITTIME: 85.15334520455087 
EPISODE 323: TOTAL REWARD: -344343.0, AVGWAITTIME: 87.68189196233102 
EPISODE 324: TOTAL REWARD: -344311.0, AVGWAITTIME: 83.73840765129066 
EPISODE 325: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.48476735757559 
EPISODE 326: TOTAL REWARD: -343763.0, AVGWAITTIME: 87.03724043737658 
EPISODE 327: TOTAL REWARD: -344620.0, AVGWAITTIME: 84.62925513086988 
EPISODE 328: TOTAL REWARD: -344284.0, AVGWAITTIME: 85.31480595787015 
EPISODE 329: TOTAL REWARD: -343980.0, AVGWAITTIME: 83.1183633581851 
EPISODE 330: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.12468566106489 
EPISODE 331: TOTAL REWARD: -343949.0, AVGWAITTIME: 84.79930882519325 
EPISODE 332: TOTAL REWARD: -343887.0, AVGWAITTIME: 85.79258512510575 
EPISODE 333: TOTAL REWARD: -343917.0, AVGWAITTIME: 84.11244115860853 
EPISODE 334: TOTAL REWARD: -343935.0, AVGWAITTIME: 86.24769351402902 
EPISODE 335: TOTAL REWARD: -344656.0, AVGWAITTIME: 83.93402466853168 
EPISODE 336: TOTAL REWARD: -344270.0, AVGWAITTIME: 84.50470553688722 
EPISODE 337: TOTAL REWARD: -344323.0, AVGWAITTIME: 84.6730855309393 
EPISODE 338: TOTAL REWARD: -344188.0, AVGWAITTIME: 85.85883674009156 
EPISODE 339: TOTAL REWARD: -344441.0, AVGWAITTIME: 85.40124578746817 
EPISODE 340: TOTAL REWARD: -344030.0, AVGWAITTIME: 84.42355342679933 
EPISODE 341: TOTAL REWARD: -343516.0, AVGWAITTIME: 84.59133380595581 
EPISODE 342: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.31721496377942 
EPISODE 343: TOTAL REWARD: -344279.0, AVGWAITTIME: 85.14123072734964 
EPISODE 344: TOTAL REWARD: -343701.0, AVGWAITTIME: 86.39357243653284 
EPISODE 345: TOTAL REWARD: -343974.0, AVGWAITTIME: 85.08735700957936 
EPISODE 346: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.22047878469 
EPISODE 347: TOTAL REWARD: -344381.0, AVGWAITTIME: 84.98453829253829 
EPISODE 348: TOTAL REWARD: -343854.0, AVGWAITTIME: 83.37347828904903 
EPISODE 349: TOTAL REWARD: -344351.0, AVGWAITTIME: 85.96045006331958 
EPISODE 350: TOTAL REWARD: -344826.0, AVGWAITTIME: 83.59472757802895 
EPISODE 351: TOTAL REWARD: -343993.0, AVGWAITTIME: 86.19951355694074 
EPISODE 352: TOTAL REWARD: -344414.0, AVGWAITTIME: 86.36092174661246 
EPISODE 353: TOTAL REWARD: -344798.0, AVGWAITTIME: 83.26854507494794 
EPISODE 354: TOTAL REWARD: -344032.0, AVGWAITTIME: 84.45129135234492 
EPISODE 355: TOTAL REWARD: -343947.0, AVGWAITTIME: 86.26463842705232 
EPISODE 356: TOTAL REWARD: -344059.0, AVGWAITTIME: 85.96871078826686 
EPISODE 357: TOTAL REWARD: -344493.0, AVGWAITTIME: 83.86254027186263 
EPISODE 358: TOTAL REWARD: -343826.0, AVGWAITTIME: 85.35184361986227 
EPISODE 359: TOTAL REWARD: -343780.0, AVGWAITTIME: 84.52304548162383 
EPISODE 360: TOTAL REWARD: -344424.0, AVGWAITTIME: 85.25009875875087 
EPISODE 361: TOTAL REWARD: -344301.0, AVGWAITTIME: 86.3496336086344 
EPISODE 362: TOTAL REWARD: -344310.0, AVGWAITTIME: 86.36222635380531 
EPISODE 363: TOTAL REWARD: -344213.0, AVGWAITTIME: 86.4337926880826 
EPISODE 364: TOTAL REWARD: -344689.0, AVGWAITTIME: 86.09526700586575 
EPISODE 365: TOTAL REWARD: -343706.0, AVGWAITTIME: 84.72586869207299 
EPISODE 366: TOTAL REWARD: -344369.0, AVGWAITTIME: 86.18335647412547 
EPISODE 367: TOTAL REWARD: -344734.0, AVGWAITTIME: 87.09568388137254 
EPISODE 368: TOTAL REWARD: -344050.0, AVGWAITTIME: 84.12089689995567 
EPISODE 369: TOTAL REWARD: -344167.0, AVGWAITTIME: 84.78983385182431 
EPISODE 370: TOTAL REWARD: -344764.0, AVGWAITTIME: 85.94357608275537 
EPISODE 371: TOTAL REWARD: -344367.0, AVGWAITTIME: 86.42187705167709 
EPISODE 372: TOTAL REWARD: -344476.0, AVGWAITTIME: 85.15334520455087 
EPISODE 373: TOTAL REWARD: -344343.0, AVGWAITTIME: 87.68189196233102 
EPISODE 374: TOTAL REWARD: -344311.0, AVGWAITTIME: 83.73840765129066 
EPISODE 375: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.48476735757559 
EPISODE 376: TOTAL REWARD: -343763.0, AVGWAITTIME: 87.03724043737658 
EPISODE 377: TOTAL REWARD: -344620.0, AVGWAITTIME: 84.62925513086988 
EPISODE 378: TOTAL REWARD: -344284.0, AVGWAITTIME: 85.31480595787015 
EPISODE 379: TOTAL REWARD: -343980.0, AVGWAITTIME: 83.1183633581851 
EPISODE 380: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.12468566106489 
EPISODE 381: TOTAL REWARD: -343949.0, AVGWAITTIME: 84.79930882519325 
EPISODE 382: TOTAL REWARD: -343887.0, AVGWAITTIME: 85.79258512510575 
EPISODE 383: TOTAL REWARD: -343917.0, AVGWAITTIME: 84.11244115860853 
EPISODE 384: TOTAL REWARD: -343935.0, AVGWAITTIME: 86.24769351402902 
EPISODE 385: TOTAL REWARD: -344656.0, AVGWAITTIME: 83.93402466853168 
EPISODE 386: TOTAL REWARD: -344270.0, AVGWAITTIME: 84.50470553688722 
EPISODE 387: TOTAL REWARD: -344323.0, AVGWAITTIME: 84.6730855309393 
EPISODE 388: TOTAL REWARD: -344188.0, AVGWAITTIME: 85.85883674009156 
EPISODE 389: TOTAL REWARD: -344441.0, AVGWAITTIME: 85.40124578746817 
EPISODE 390: TOTAL REWARD: -344030.0, AVGWAITTIME: 84.42355342679933 
EPISODE 391: TOTAL REWARD: -343516.0, AVGWAITTIME: 84.59133380595581 
EPISODE 392: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.31721496377942 
EPISODE 393: TOTAL REWARD: -344279.0, AVGWAITTIME: 85.14123072734964 
EPISODE 394: TOTAL REWARD: -343701.0, AVGWAITTIME: 86.39357243653284 
EPISODE 395: TOTAL REWARD: -343974.0, AVGWAITTIME: 85.08735700957936 
EPISODE 396: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.22047878469 
EPISODE 397: TOTAL REWARD: -344381.0, AVGWAITTIME: 84.98453829253829 
EPISODE 398: TOTAL REWARD: -343854.0, AVGWAITTIME: 83.37347828904903 
EPISODE 399: TOTAL REWARD: -344351.0, AVGWAITTIME: 85.96045006331958 
EPISODE 400: TOTAL REWARD: -344826.0, AVGWAITTIME: 83.59472757802895 
EPISODE 401: TOTAL REWARD: -343993.0, AVGWAITTIME: 86.19951355694074 
EPISODE 402: TOTAL REWARD: -344414.0, AVGWAITTIME: 86.36092174661246 
EPISODE 403: TOTAL REWARD: -344798.0, AVGWAITTIME: 83.26854507494794 
EPISODE 404: TOTAL REWARD: -344032.0, AVGWAITTIME: 84.45129135234492 
EPISODE 405: TOTAL REWARD: -343947.0, AVGWAITTIME: 86.26463842705232 
EPISODE 406: TOTAL REWARD: -344059.0, AVGWAITTIME: 85.96871078826686 
EPISODE 407: TOTAL REWARD: -344493.0, AVGWAITTIME: 83.86254027186263 
EPISODE 408: TOTAL REWARD: -343826.0, AVGWAITTIME: 85.35184361986227 
EPISODE 409: TOTAL REWARD: -343780.0, AVGWAITTIME: 84.52304548162383 
EPISODE 410: TOTAL REWARD: -344424.0, AVGWAITTIME: 85.25009875875087 
EPISODE 411: TOTAL REWARD: -344301.0, AVGWAITTIME: 86.3496336086344 
EPISODE 412: TOTAL REWARD: -344310.0, AVGWAITTIME: 86.36222635380531 
EPISODE 413: TOTAL REWARD: -344213.0, AVGWAITTIME: 86.4337926880826 
EPISODE 414: TOTAL REWARD: -344689.0, AVGWAITTIME: 86.09526700586575 
EPISODE 415: TOTAL REWARD: -343706.0, AVGWAITTIME: 84.72586869207299 
EPISODE 416: TOTAL REWARD: -344369.0, AVGWAITTIME: 86.18335647412547 
EPISODE 417: TOTAL REWARD: -344734.0, AVGWAITTIME: 87.09568388137254 
EPISODE 418: TOTAL REWARD: -344050.0, AVGWAITTIME: 84.12089689995567 
EPISODE 419: TOTAL REWARD: -344167.0, AVGWAITTIME: 84.78983385182431 
EPISODE 420: TOTAL REWARD: -344764.0, AVGWAITTIME: 85.94357608275537 
EPISODE 421: TOTAL REWARD: -344367.0, AVGWAITTIME: 86.42187705167709 
EPISODE 422: TOTAL REWARD: -344476.0, AVGWAITTIME: 85.15334520455087 
EPISODE 423: TOTAL REWARD: -344343.0, AVGWAITTIME: 87.68189196233102 
EPISODE 424: TOTAL REWARD: -344311.0, AVGWAITTIME: 83.73840765129066 
EPISODE 425: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.48476735757559 
EPISODE 426: TOTAL REWARD: -343763.0, AVGWAITTIME: 87.03724043737658 
EPISODE 427: TOTAL REWARD: -344620.0, AVGWAITTIME: 84.62925513086988 
EPISODE 428: TOTAL REWARD: -344284.0, AVGWAITTIME: 85.31480595787015 
EPISODE 429: TOTAL REWARD: -343980.0, AVGWAITTIME: 83.1183633581851 
EPISODE 430: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.12468566106489 
EPISODE 431: TOTAL REWARD: -343949.0, AVGWAITTIME: 84.79930882519325 
EPISODE 432: TOTAL REWARD: -343887.0, AVGWAITTIME: 85.79258512510575 
EPISODE 433: TOTAL REWARD: -343917.0, AVGWAITTIME: 84.11244115860853 
EPISODE 434: TOTAL REWARD: -343935.0, AVGWAITTIME: 86.24769351402902 
EPISODE 435: TOTAL REWARD: -344656.0, AVGWAITTIME: 83.93402466853168 
EPISODE 436: TOTAL REWARD: -344270.0, AVGWAITTIME: 84.50470553688722 
EPISODE 437: TOTAL REWARD: -344323.0, AVGWAITTIME: 84.6730855309393 
EPISODE 438: TOTAL REWARD: -344188.0, AVGWAITTIME: 85.85883674009156 
EPISODE 439: TOTAL REWARD: -344441.0, AVGWAITTIME: 85.40124578746817 
EPISODE 440: TOTAL REWARD: -344030.0, AVGWAITTIME: 84.42355342679933 
EPISODE 441: TOTAL REWARD: -343516.0, AVGWAITTIME: 84.59133380595581 
EPISODE 442: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.31721496377942 
EPISODE 443: TOTAL REWARD: -344279.0, AVGWAITTIME: 85.14123072734964 
EPISODE 444: TOTAL REWARD: -343701.0, AVGWAITTIME: 86.39357243653284 
EPISODE 445: TOTAL REWARD: -343974.0, AVGWAITTIME: 85.08735700957936 
EPISODE 446: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.22047878469 
EPISODE 447: TOTAL REWARD: -344381.0, AVGWAITTIME: 84.98453829253829 
EPISODE 448: TOTAL REWARD: -343854.0, AVGWAITTIME: 83.37347828904903 
EPISODE 449: TOTAL REWARD: -344351.0, AVGWAITTIME: 85.96045006331958 
EPISODE 450: TOTAL REWARD: -344826.0, AVGWAITTIME: 83.59472757802895 
EPISODE 451: TOTAL REWARD: -343993.0, AVGWAITTIME: 86.19951355694074 
EPISODE 452: TOTAL REWARD: -344414.0, AVGWAITTIME: 86.36092174661246 
EPISODE 453: TOTAL REWARD: -344798.0, AVGWAITTIME: 83.26854507494794 
EPISODE 454: TOTAL REWARD: -344032.0, AVGWAITTIME: 84.45129135234492 
EPISODE 455: TOTAL REWARD: -343947.0, AVGWAITTIME: 86.26463842705232 
EPISODE 456: TOTAL REWARD: -344059.0, AVGWAITTIME: 85.96871078826686 
EPISODE 457: TOTAL REWARD: -344493.0, AVGWAITTIME: 83.86254027186263 
EPISODE 458: TOTAL REWARD: -343826.0, AVGWAITTIME: 85.35184361986227 
EPISODE 459: TOTAL REWARD: -343780.0, AVGWAITTIME: 84.52304548162383 
EPISODE 460: TOTAL REWARD: -344424.0, AVGWAITTIME: 85.25009875875087 
EPISODE 461: TOTAL REWARD: -344301.0, AVGWAITTIME: 86.3496336086344 
EPISODE 462: TOTAL REWARD: -344310.0, AVGWAITTIME: 86.36222635380531 
EPISODE 463: TOTAL REWARD: -344213.0, AVGWAITTIME: 86.4337926880826 
EPISODE 464: TOTAL REWARD: -344689.0, AVGWAITTIME: 86.09526700586575 
EPISODE 465: TOTAL REWARD: -343706.0, AVGWAITTIME: 84.72586869207299 
EPISODE 466: TOTAL REWARD: -344369.0, AVGWAITTIME: 86.18335647412547 
EPISODE 467: TOTAL REWARD: -344734.0, AVGWAITTIME: 87.09568388137254 
EPISODE 468: TOTAL REWARD: -344050.0, AVGWAITTIME: 84.12089689995567 
EPISODE 469: TOTAL REWARD: -344167.0, AVGWAITTIME: 84.78983385182431 
EPISODE 470: TOTAL REWARD: -344764.0, AVGWAITTIME: 85.94357608275537 
EPISODE 471: TOTAL REWARD: -344367.0, AVGWAITTIME: 86.42187705167709 
EPISODE 472: TOTAL REWARD: -344476.0, AVGWAITTIME: 85.15334520455087 
EPISODE 473: TOTAL REWARD: -344343.0, AVGWAITTIME: 87.68189196233102 
EPISODE 474: TOTAL REWARD: -344311.0, AVGWAITTIME: 83.73840765129066 
EPISODE 475: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.48476735757559 
EPISODE 476: TOTAL REWARD: -343763.0, AVGWAITTIME: 87.03724043737658 
EPISODE 477: TOTAL REWARD: -344620.0, AVGWAITTIME: 84.62925513086988 
EPISODE 478: TOTAL REWARD: -344284.0, AVGWAITTIME: 85.31480595787015 
EPISODE 479: TOTAL REWARD: -343980.0, AVGWAITTIME: 83.1183633581851 
EPISODE 480: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.12468566106489 
EPISODE 481: TOTAL REWARD: -343949.0, AVGWAITTIME: 84.79930882519325 
EPISODE 482: TOTAL REWARD: -343887.0, AVGWAITTIME: 85.79258512510575 
EPISODE 483: TOTAL REWARD: -343917.0, AVGWAITTIME: 84.11244115860853 
EPISODE 484: TOTAL REWARD: -343935.0, AVGWAITTIME: 86.24769351402902 
EPISODE 485: TOTAL REWARD: -344656.0, AVGWAITTIME: 83.93402466853168 
EPISODE 486: TOTAL REWARD: -344270.0, AVGWAITTIME: 84.50470553688722 
EPISODE 487: TOTAL REWARD: -344323.0, AVGWAITTIME: 84.6730855309393 
EPISODE 488: TOTAL REWARD: -344188.0, AVGWAITTIME: 85.85883674009156 
EPISODE 489: TOTAL REWARD: -344441.0, AVGWAITTIME: 85.40124578746817 
EPISODE 490: TOTAL REWARD: -344030.0, AVGWAITTIME: 84.42355342679933 
EPISODE 491: TOTAL REWARD: -343516.0, AVGWAITTIME: 84.59133380595581 
EPISODE 492: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.31721496377942 
EPISODE 493: TOTAL REWARD: -344279.0, AVGWAITTIME: 85.14123072734964 
EPISODE 494: TOTAL REWARD: -343701.0, AVGWAITTIME: 86.39357243653284 
EPISODE 495: TOTAL REWARD: -343974.0, AVGWAITTIME: 85.08735700957936 
EPISODE 496: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.22047878469 
EPISODE 497: TOTAL REWARD: -344381.0, AVGWAITTIME: 84.98453829253829 
EPISODE 498: TOTAL REWARD: -343854.0, AVGWAITTIME: 83.37347828904903 
EPISODE 499: TOTAL REWARD: -344351.0, AVGWAITTIME: 85.96045006331958 
EPISODE 500: TOTAL REWARD: -344826.0, AVGWAITTIME: 83.59472757802895 
EPISODE 501: TOTAL REWARD: -343993.0, AVGWAITTIME: 86.19951355694074 
EPISODE 502: TOTAL REWARD: -344414.0, AVGWAITTIME: 86.36092174661246 
EPISODE 503: TOTAL REWARD: -344798.0, AVGWAITTIME: 83.26854507494794 
EPISODE 504: TOTAL REWARD: -344032.0, AVGWAITTIME: 84.45129135234492 
EPISODE 505: TOTAL REWARD: -343947.0, AVGWAITTIME: 86.26463842705232 
EPISODE 506: TOTAL REWARD: -344059.0, AVGWAITTIME: 85.96871078826686 
EPISODE 507: TOTAL REWARD: -344493.0, AVGWAITTIME: 83.86254027186263 
EPISODE 508: TOTAL REWARD: -343826.0, AVGWAITTIME: 85.35184361986227 
EPISODE 509: TOTAL REWARD: -343780.0, AVGWAITTIME: 84.52304548162383 
EPISODE 510: TOTAL REWARD: -344424.0, AVGWAITTIME: 85.25009875875087 
EPISODE 511: TOTAL REWARD: -344301.0, AVGWAITTIME: 86.3496336086344 
EPISODE 512: TOTAL REWARD: -344310.0, AVGWAITTIME: 86.36222635380531 
EPISODE 513: TOTAL REWARD: -344213.0, AVGWAITTIME: 86.4337926880826 
EPISODE 514: TOTAL REWARD: -344689.0, AVGWAITTIME: 86.09526700586575 
EPISODE 515: TOTAL REWARD: -343706.0, AVGWAITTIME: 84.72586869207299 
EPISODE 516: TOTAL REWARD: -344369.0, AVGWAITTIME: 86.18335647412547 
EPISODE 517: TOTAL REWARD: -344734.0, AVGWAITTIME: 87.09568388137254 
EPISODE 518: TOTAL REWARD: -344050.0, AVGWAITTIME: 84.12089689995567 
EPISODE 519: TOTAL REWARD: -344167.0, AVGWAITTIME: 84.78983385182431 
EPISODE 520: TOTAL REWARD: -344764.0, AVGWAITTIME: 85.94357608275537 
EPISODE 521: TOTAL REWARD: -344367.0, AVGWAITTIME: 86.42187705167709 
EPISODE 522: TOTAL REWARD: -344476.0, AVGWAITTIME: 85.15334520455087 
EPISODE 523: TOTAL REWARD: -344343.0, AVGWAITTIME: 87.68189196233102 
EPISODE 524: TOTAL REWARD: -344311.0, AVGWAITTIME: 83.73840765129066 
EPISODE 525: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.48476735757559 
EPISODE 526: TOTAL REWARD: -343763.0, AVGWAITTIME: 87.03724043737658 
EPISODE 527: TOTAL REWARD: -344620.0, AVGWAITTIME: 84.62925513086988 
EPISODE 528: TOTAL REWARD: -344284.0, AVGWAITTIME: 85.31480595787015 
EPISODE 529: TOTAL REWARD: -343980.0, AVGWAITTIME: 83.1183633581851 
EPISODE 530: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.12468566106489 
EPISODE 531: TOTAL REWARD: -343949.0, AVGWAITTIME: 84.79930882519325 
EPISODE 532: TOTAL REWARD: -343887.0, AVGWAITTIME: 85.79258512510575 
EPISODE 533: TOTAL REWARD: -343917.0, AVGWAITTIME: 84.11244115860853 
EPISODE 534: TOTAL REWARD: -343935.0, AVGWAITTIME: 86.24769351402902 
EPISODE 535: TOTAL REWARD: -344656.0, AVGWAITTIME: 83.93402466853168 
EPISODE 536: TOTAL REWARD: -344270.0, AVGWAITTIME: 84.50470553688722 
EPISODE 537: TOTAL REWARD: -344323.0, AVGWAITTIME: 84.6730855309393 
EPISODE 538: TOTAL REWARD: -344188.0, AVGWAITTIME: 85.85883674009156 
EPISODE 539: TOTAL REWARD: -344441.0, AVGWAITTIME: 85.40124578746817 
EPISODE 540: TOTAL REWARD: -344030.0, AVGWAITTIME: 84.42355342679933 
EPISODE 541: TOTAL REWARD: -343516.0, AVGWAITTIME: 84.59133380595581 
EPISODE 542: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.31721496377942 
EPISODE 543: TOTAL REWARD: -344279.0, AVGWAITTIME: 85.14123072734964 
EPISODE 544: TOTAL REWARD: -343701.0, AVGWAITTIME: 86.39357243653284 
EPISODE 545: TOTAL REWARD: -343974.0, AVGWAITTIME: 85.08735700957936 
EPISODE 546: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.22047878469 
EPISODE 547: TOTAL REWARD: -344381.0, AVGWAITTIME: 84.98453829253829 
EPISODE 548: TOTAL REWARD: -343854.0, AVGWAITTIME: 83.37347828904903 
EPISODE 549: TOTAL REWARD: -344351.0, AVGWAITTIME: 85.96045006331958 
EPISODE 550: TOTAL REWARD: -344826.0, AVGWAITTIME: 83.59472757802895 
EPISODE 551: TOTAL REWARD: -343993.0, AVGWAITTIME: 86.19951355694074 
EPISODE 552: TOTAL REWARD: -344414.0, AVGWAITTIME: 86.36092174661246 
EPISODE 553: TOTAL REWARD: -344798.0, AVGWAITTIME: 83.26854507494794 
EPISODE 554: TOTAL REWARD: -344032.0, AVGWAITTIME: 84.45129135234492 
EPISODE 555: TOTAL REWARD: -343947.0, AVGWAITTIME: 86.26463842705232 
EPISODE 556: TOTAL REWARD: -344059.0, AVGWAITTIME: 85.96871078826686 
EPISODE 557: TOTAL REWARD: -344493.0, AVGWAITTIME: 83.86254027186263 
EPISODE 558: TOTAL REWARD: -343826.0, AVGWAITTIME: 85.35184361986227 
EPISODE 559: TOTAL REWARD: -343780.0, AVGWAITTIME: 84.52304548162383 
EPISODE 560: TOTAL REWARD: -344424.0, AVGWAITTIME: 85.25009875875087 
EPISODE 561: TOTAL REWARD: -344301.0, AVGWAITTIME: 86.3496336086344 
EPISODE 562: TOTAL REWARD: -344310.0, AVGWAITTIME: 86.36222635380531 
EPISODE 563: TOTAL REWARD: -344213.0, AVGWAITTIME: 86.4337926880826 
EPISODE 564: TOTAL REWARD: -344689.0, AVGWAITTIME: 86.09526700586575 
EPISODE 565: TOTAL REWARD: -343706.0, AVGWAITTIME: 84.72586869207299 
EPISODE 566: TOTAL REWARD: -344369.0, AVGWAITTIME: 86.18335647412547 
EPISODE 567: TOTAL REWARD: -344734.0, AVGWAITTIME: 87.09568388137254 
EPISODE 568: TOTAL REWARD: -344050.0, AVGWAITTIME: 84.12089689995567 
EPISODE 569: TOTAL REWARD: -344167.0, AVGWAITTIME: 84.78983385182431 
EPISODE 570: TOTAL REWARD: -344764.0, AVGWAITTIME: 85.94357608275537 
EPISODE 571: TOTAL REWARD: -344367.0, AVGWAITTIME: 86.42187705167709 
EPISODE 572: TOTAL REWARD: -344476.0, AVGWAITTIME: 85.15334520455087 
EPISODE 573: TOTAL REWARD: -344343.0, AVGWAITTIME: 87.68189196233102 
EPISODE 574: TOTAL REWARD: -344311.0, AVGWAITTIME: 83.73840765129066 
EPISODE 575: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.48476735757559 
EPISODE 576: TOTAL REWARD: -343763.0, AVGWAITTIME: 87.03724043737658 
EPISODE 577: TOTAL REWARD: -344620.0, AVGWAITTIME: 84.62925513086988 
EPISODE 578: TOTAL REWARD: -344284.0, AVGWAITTIME: 85.31480595787015 
EPISODE 579: TOTAL REWARD: -343980.0, AVGWAITTIME: 83.1183633581851 
EPISODE 580: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.12468566106489 
EPISODE 581: TOTAL REWARD: -343949.0, AVGWAITTIME: 84.79930882519325 
EPISODE 582: TOTAL REWARD: -343887.0, AVGWAITTIME: 85.79258512510575 
EPISODE 583: TOTAL REWARD: -343917.0, AVGWAITTIME: 84.11244115860853 
EPISODE 584: TOTAL REWARD: -343935.0, AVGWAITTIME: 86.24769351402902 
EPISODE 585: TOTAL REWARD: -344656.0, AVGWAITTIME: 83.93402466853168 
EPISODE 586: TOTAL REWARD: -344270.0, AVGWAITTIME: 84.50470553688722 
EPISODE 587: TOTAL REWARD: -344323.0, AVGWAITTIME: 84.6730855309393 
EPISODE 588: TOTAL REWARD: -344188.0, AVGWAITTIME: 85.85883674009156 
EPISODE 589: TOTAL REWARD: -344441.0, AVGWAITTIME: 85.40124578746817 
EPISODE 590: TOTAL REWARD: -344030.0, AVGWAITTIME: 84.42355342679933 
EPISODE 591: TOTAL REWARD: -343516.0, AVGWAITTIME: 84.59133380595581 
EPISODE 592: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.31721496377942 
EPISODE 593: TOTAL REWARD: -344279.0, AVGWAITTIME: 85.14123072734964 
EPISODE 594: TOTAL REWARD: -343701.0, AVGWAITTIME: 86.39357243653284 
EPISODE 595: TOTAL REWARD: -343974.0, AVGWAITTIME: 85.08735700957936 
EPISODE 596: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.22047878469 
EPISODE 597: TOTAL REWARD: -344381.0, AVGWAITTIME: 84.98453829253829 
EPISODE 598: TOTAL REWARD: -343854.0, AVGWAITTIME: 83.37347828904903 
EPISODE 599: TOTAL REWARD: -344351.0, AVGWAITTIME: 85.96045006331958 
EPISODE 600: TOTAL REWARD: -344826.0, AVGWAITTIME: 83.59472757802895 
EPISODE 601: TOTAL REWARD: -343993.0, AVGWAITTIME: 86.19951355694074 
EPISODE 602: TOTAL REWARD: -344414.0, AVGWAITTIME: 86.36092174661246 
EPISODE 603: TOTAL REWARD: -344798.0, AVGWAITTIME: 83.26854507494794 
EPISODE 604: TOTAL REWARD: -344032.0, AVGWAITTIME: 84.45129135234492 
EPISODE 605: TOTAL REWARD: -343947.0, AVGWAITTIME: 86.26463842705232 
EPISODE 606: TOTAL REWARD: -344059.0, AVGWAITTIME: 85.96871078826686 
EPISODE 607: TOTAL REWARD: -344493.0, AVGWAITTIME: 83.86254027186263 
EPISODE 608: TOTAL REWARD: -343826.0, AVGWAITTIME: 85.35184361986227 
EPISODE 609: TOTAL REWARD: -343780.0, AVGWAITTIME: 84.52304548162383 
EPISODE 610: TOTAL REWARD: -344424.0, AVGWAITTIME: 85.25009875875087 
EPISODE 611: TOTAL REWARD: -344301.0, AVGWAITTIME: 86.3496336086344 
EPISODE 612: TOTAL REWARD: -344310.0, AVGWAITTIME: 86.36222635380531 
EPISODE 613: TOTAL REWARD: -344213.0, AVGWAITTIME: 86.4337926880826 
EPISODE 614: TOTAL REWARD: -344689.0, AVGWAITTIME: 86.09526700586575 
EPISODE 615: TOTAL REWARD: -343706.0, AVGWAITTIME: 84.72586869207299 
EPISODE 616: TOTAL REWARD: -344369.0, AVGWAITTIME: 86.18335647412547 
EPISODE 617: TOTAL REWARD: -344734.0, AVGWAITTIME: 87.09568388137254 
EPISODE 618: TOTAL REWARD: -344050.0, AVGWAITTIME: 84.12089689995567 
EPISODE 619: TOTAL REWARD: -344167.0, AVGWAITTIME: 84.78983385182431 
EPISODE 620: TOTAL REWARD: -344764.0, AVGWAITTIME: 85.94357608275537 
EPISODE 621: TOTAL REWARD: -344367.0, AVGWAITTIME: 86.42187705167709 
EPISODE 622: TOTAL REWARD: -344476.0, AVGWAITTIME: 85.15334520455087 
EPISODE 623: TOTAL REWARD: -344343.0, AVGWAITTIME: 87.68189196233102 
EPISODE 624: TOTAL REWARD: -344311.0, AVGWAITTIME: 83.73840765129066 
EPISODE 625: TOTAL REWARD: -343963.0, AVGWAITTIME: 85.48476735757559 
EPISODE 626: TOTAL REWARD: -343763.0, AVGWAITTIME: 87.03724043737658 
EPISODE 627: TOTAL REWARD: -344620.0, AVGWAITTIME: 84.62925513086988 
EPISODE 628: TOTAL REWARD: -344284.0, AVGWAITTIME: 85.31480595787015 
EPISODE 629: TOTAL REWARD: -343980.0, AVGWAITTIME: 83.1183633581851 
EPISODE 630: TOTAL REWARD: -344441.0, AVGWAITTIME: 86.12468566106489 
EPISODE 631: TOTAL REWARD: -343949.0, AVGWAITTIME: 84.79930882519325 
EPISODE 632: TOTAL REWARD: -343887.0, AVGWAITTIME: 85.79258512510575 
EPISODE 633: TOTAL REWARD: -343917.0, AVGWAITTIME: 84.11244115860853 
EPISODE 634: TOTAL REWARD: -343935.0, AVGWAITTIME: 86.24769351402902 
EPISODE 635: TOTAL REWARD: -344656.0, AVGWAITTIME: 83.93402466853168 
